"Полож.пед.акселер.,%","Давл.масла двиг.,кПа","Темп.масла двиг.,°С","Обор.двиг.,об/мин","Значение счетчика моточасов, час:мин",Сост.пед.сцепл.,КПП. Температура масла,КПП. Давление масла в системе смазки,Скорость,ДВС. Давление смазки,ДВС. Температура охлаждающей жидкости,"Давление в пневмостистеме (spn46), кПа",Уровень топлива % (spn96),Электросистема. Напряжение,ДВС. Частота вращения коленчатого вала,predict
0.0,108,,650.0,73518.0,1.0,,1152,0,108,79,784,,27.8,650,1
0.0,108,,652.375,73518.0,1.0,,1152,0,108,77,784,,27.75,652.375,1
0.0,108,,648.0,73518.0,1.0,,1152,0,108,76,784,,27.85,648,1
0.0,120,,652.0,73518.0,1.0,,1152,0,120,75,784,,27.8,652,1
0.0,120,,653.625,73518.0,1.0,,1152,0,120,74,784,,27.8,653.625,1
0.0,120,,651.625,73518.0,1.0,,1152,0,120,74,784,,27.75,651.625,1
0.0,120,,648.25,73524.0,1.0,,1136,0,120,74,784,,27.8,648.25,1
0.0,120,,652.0,73524.0,1.0,,1152,0,120,74,784,,,652,1
0.0,120,,647.5,73524.0,1.0,,1136,0,120,73,784,,27.8,647.5,1
0.0,120,,651.125,73524.0,1.0,,1152,0,120,73,784,,27.85,651.125,1
0.0,120,,649.625,73524.0,1.0,,1152,0,120,73,784,,,649.625,1
0.0,120,,648.0,73524.0,1.0,,1152,0,120,73,784,,27.75,648,1
0.0,120,,646.875,73524.0,1.0,,1152,0,120,73,784,,27.85,646.875,1
0.0,120,,646.625,73524.0,1.0,,1152,0,120,73,784,,27.8,646.625,1
0.0,120,,652.0,73524.0,1.0,,1152,0,120,73,784,,27.85,652,1
0.0,120,,651.5,73524.0,1.0,,1152,0,120,73,784,,27.8,651.5,1
0.0,120,,651.375,73524.0,1.0,,1152,0,120,74,784,,27.9,651.375,1
0.0,128,,636.5,73524.0,1.0,,1152,0,128,74,784,,27.85,636.5,1
35.2,268,,1063.75,73524.0,1.0,,1136,5.8,268,74,784,,27.9,1063.75,1
69.2,440,,1553.0,73530.0,1.0,,1184,10,440,75,784,,27.85,1553,1
70.0,440,,1554.125,73530.0,1.0,,1184,10.1,440,76,784,,27.9,1554.125,1
78.4,460,,1662.0,73530.0,1.0,,1200,10.7,460,77,784,,27.9,1662,1
68.0,448,,1529.0,73530.0,1.0,,1200,10.3,448,78,784,,27.9,1529,1
83.2,464,,1702.0,73530.0,1.0,,1200,11,464,79,800,,27.9,1702,1
88.0,468,,1767.5,73530.0,1.0,,1200,11.5,468,81,800,,27.95,1767.5,1
87.6,468,,1797.25,73530.0,1.0,,1200,11.7,468,82,800,,27.85,1797.25,1
88.4,468,,1789.0,73530.0,1.0,,1200,0,468,82,760,,27.9,1789,1
90.4,468,,1828.0,73530.0,1.0,,1200,11.9,468,82,768,,27.85,1828,1
90.0,464,,1835.25,73530.0,1.0,,1200,0,464,83,768,,,1835.25,1
89.2,460,,1818.125,73530.0,1.0,,1200,0,460,83,768,,27.9,1818.125,1
90.0,464,,1841.0,73536.0,1.0,,1200,11.9,464,82,768,,27.8,1841,1
87.6,464,,1833.875,73536.0,1.0,,1200,0,464,83,768,,27.9,1833.875,1
54.4,324,,1345.0,73536.0,1.0,,1168,8.8,324,83,768,,27.8,1345,1
83.2,440,,1746.375,73536.0,1.0,,1200,0,440,82,768,,,1746.375,1
0.0,448,,1749.0,73536.0,1.0,,1200,0,448,82,768,,,1749,1
0.0,444,,1733.5,73536.0,1.0,,1200,0,444,82,768,,27.9,1733.5,1
0.0,436,,1710.625,73536.0,1.0,,1200,0,436,82,768,,27.8,1710.625,1
0.0,436,,1720.75,73536.0,1.0,,1200,11.2,436,82,768,,27.9,1720.75,1
0.0,440,,1767.5,73536.0,1.0,,1200,11.3,440,82,768,,27.85,1767.5,1
0.0,436,,1727.0,73536.0,1.0,,1184,11.2,436,83,768,,27.85,1727,1
0.0,428,,1737.25,73536.0,1.0,,1184,11.2,428,83,768,,,1737.25,1
0.0,432,,1702.0,73536.0,1.0,,1184,0,432,82,768,,,1702,1
45.6,280,,1245.25,73542.0,1.0,,1136,8.1,280,83,768,,27.8,1245.25,1
53.2,300,,1315.875,73542.0,1.0,,1152,0,300,83,768,,,1315.875,1
0.0,436,,1743.75,73542.0,1.0,,1200,0,436,83,768,,27.85,1743.75,1
0.0,440,,1747.0,73542.0,1.0,,1200,11.4,440,83,768,,,1747,1
0.0,436,,1733.5,73542.0,1.0,,1200,0,436,83,768,,,1733.5,1
0.0,432,,1722.0,73542.0,1.0,,1200,0,432,82,768,,27.9,1722,1
0.0,432,,1722.0,73542.0,1.0,,1200,11.3,432,83,768,,,1722,1
0.0,428,,1734.75,73542.0,1.0,,1200,11.3,428,83,768,,,1734.75,1
0.0,428,,1729.625,73542.0,1.0,,1200,11.2,428,83,768,,,1729.625,1
0.0,428,,1728.375,73542.0,1.0,,1200,11.2,428,83,768,,,1728.375,1
58.8,320,,1393.0,73542.0,1.0,,1136,9.1,320,83,768,,,1393,1
80.8,420,,1720.75,73542.0,1.0,,1168,11.1,420,82,768,,,1720.75,1
0.0,428,,1715.625,73542.0,1.0,,1168,11.2,428,82,768,,,1715.625,1
0.0,432,,1742.5,73548.0,1.0,,1184,0,432,83,768,,,1742.5,1
0.0,428,,1739.875,73548.0,1.0,,1184,11.2,428,83,768,,,1739.875,1
0.0,432,,1718.125,73548.0,1.0,,1168,11.2,432,82,768,,,1718.125,1
0.0,428,,1719.5,73548.0,1.0,,1168,0,428,83,768,,,1719.5,1
0.0,428,,1718.125,73548.0,1.0,,1168,11.2,428,83,768,,,1718.125,1
0.0,428,,1727.0,73548.0,1.0,,1168,11.2,428,83,768,,,1727,1
0.0,428,,1717.0,73548.0,1.0,,1168,11.2,428,83,768,,,1717,1
52.0,320,,1395.0,73548.0,1.0,,1136,8.9,320,83,768,,,1395,1
50.0,280,,1282.0,73548.0,1.0,,1136,8.3,280,83,768,,,1282,1
86.4,440,,1760.75,73548.0,1.0,,1168,11.5,440,82,768,,,1760.75,1
53.6,304,,1358.5,73548.0,1.0,,1152,8.7,304,83,768,,,1358.5,1
86.0,440,,1821.0,73554.0,1.0,,1168,11.5,440,82,768,,,1821,1
46.8,280,,1236.0,73554.0,1.0,,1136,0,280,83,768,,,1236,1
82.0,428,,1727.0,73554.0,1.0,,1168,0,428,83,768,,,1727,1
0.0,428,,1733.5,73554.0,1.0,,1168,11.3,428,82,768,,,1733.5,1
0.0,420,,1718.125,73554.0,1.0,,1168,11.2,420,83,768,,,1718.125,1
0.0,428,,1732.125,73554.0,1.0,,1168,0,428,83,768,,,1732.125,1
0.0,420,,1727.0,73554.0,1.0,,1184,0,420,83,768,,,1727,1
0.0,420,,1734.75,73554.0,1.0,,1168,11.2,420,83,768,,,1734.75,1
0.0,432,,1728.375,73554.0,1.0,,1184,11.3,432,83,768,,,1728.375,1
0.0,428,,1729.625,73554.0,1.0,,1168,0,428,83,768,,,1729.625,1
0.0,420,,1710.625,73554.0,1.0,,1168,0,420,82,768,,,1710.625,1
72.0,348,,1535.75,73554.0,1.0,,1168,0,348,83,768,,,1535.75,1
81.6,440,,1698.25,73600.0,1.0,,1168,11.2,440,82,768,,,1698.25,1
62.4,340,,1454.75,73600.0,1.0,,1152,0,340,82,768,,,1454.75,1
82.4,428,,1724.5,73600.0,1.0,,1168,11.1,428,82,768,,,1724.5,1
70.0,368,,1551.0,73600.0,1.0,,1168,0,368,83,768,,,1551,1
0.0,436,,1767.5,73600.0,1.0,,1168,0,436,82,768,,,1767.5,1
0.0,440,,1758.125,73600.0,1.0,,1168,11.5,440,82,768,,,1758.125,1
0.0,428,,1752.875,73600.0,1.0,,1168,0,428,82,768,,,1752.875,1
0.0,428,,1808.375,,1.0,,1184,0,428,83,768,,,1808.375,2
0.0,428,,1775.5,73600.0,1.0,,1168,0,428,83,768,,,1775.5,1
0.0,428,,1760.75,73600.0,1.0,,1168,0,428,82,768,,,1760.75,1
0.0,428,,1750.25,73600.0,1.0,,1168,0,428,82,768,,,1750.25,1
0.0,428,,1749.0,73600.0,1.0,,1168,11.4,428,83,768,,,1749,1
78.4,340,,1527.75,73606.0,1.0,,1136,0,340,83,768,,,1527.75,1
63.2,328,,1456.5,73606.0,1.0,,1136,9.3,328,83,768,,,1456.5,1
0.0,436,,1763.0,73606.0,1.0,,1168,0,436,83,768,,,1763,1
0.0,428,,1758.125,73606.0,1.0,,1168,11.4,428,82,768,,,1758.125,1
0.0,428,,1738.5,73606.0,1.0,,1168,11.3,428,83,768,,,1738.5,1
0.0,428,,1751.0,73606.0,1.0,,1168,11.4,428,82,768,,,1751,1
0.0,428,,1724.5,73606.0,1.0,,1168,0,428,83,768,,,1724.5,1
0.0,428,,1733.0,73606.0,1.0,,1168,11.3,428,83,768,,,1733,1
0.0,428,,1764.75,73606.0,1.0,,1168,0,428,82,768,,,1764.75,1
0.0,428,,1775.5,73606.0,1.0,,1168,11.6,428,83,768,,,1775.5,1
85.2,428,,1751.5,73606.0,1.0,,1168,0,428,83,768,,,1751.5,1
64.4,348,,1480.5,73606.0,1.0,,1136,9.6,348,83,768,,,1480.5,1
0.0,420,,1732.125,73612.0,1.0,,1168,11.2,420,82,768,,,1732.125,1
0.0,420,,1707.0,73612.0,1.0,,1168,0,420,83,768,,,1707,1
0.0,420,,1741.125,73612.0,1.0,,1168,11.3,420,82,768,,,1741.125,1
0.0,420,,1741.125,73612.0,1.0,,1168,11.3,420,83,768,,,1741.125,1
0.0,420,,1749.0,73612.0,1.0,,1152,11.2,420,82,768,,,1749,1
0.0,420,,1727.0,73612.0,1.0,,1168,11.3,420,82,768,,,1727,1
0.0,420,,1729.625,73612.0,1.0,,1152,11.2,420,83,768,,,1729.625,1
0.0,420,,1717.0,73612.0,1.0,,1152,11.2,420,83,768,,,1717,1
78.0,420,,1718.125,73612.0,1.0,,1168,11.4,420,83,768,,,1718.125,1
59.2,348,,1429.875,73612.0,1.0,,1136,9.7,348,83,768,,,1429.875,1
0.0,400,,1677.625,73612.0,1.0,,1152,0,400,83,768,,,1677.625,1
0.0,420,,1705.625,73612.0,1.0,,1168,0,420,83,768,,,1705.625,1
0.0,420,,1717.0,73618.0,1.0,,1152,11.1,420,83,768,,,1717,1
0.0,420,,1742.5,73618.0,1.0,,1152,11.2,420,83,768,,,1742.5,1
0.0,420,,1724.5,73618.0,1.0,,1168,11.2,420,83,768,,,1724.5,1
0.0,408,,1672.875,73618.0,1.0,,1152,10.9,408,83,768,,,1672.875,1
0.0,420,,1729.625,73618.0,1.0,,1152,0,420,83,768,,,1729.625,1
0.0,420,,1714.5,73618.0,1.0,,1168,0,420,83,768,,,1714.5,1
0.0,420,,1737.25,73618.0,1.0,,1168,11.2,420,82,768,,,1737.25,1
58.8,308,,1351.5,73618.0,1.0,,1136,0,308,83,768,,,1351.5,1
0.0,428,,1741.125,73618.0,1.0,,1168,0,428,82,768,,,1741.125,1
0.0,428,,1752.875,73618.0,1.0,,1168,11.4,428,82,768,,,1752.875,1
0.0,428,,1746.375,73618.0,1.0,,1168,11.4,428,82,768,,,1746.375,1
0.0,428,,1724.5,73618.0,1.0,,1168,11.4,428,83,768,,,1724.5,1
0.0,420,,1758.125,73624.0,1.0,,1152,0,420,82,768,,,1758.125,1
0.0,428,,1762.125,73624.0,1.0,,1168,11.3,428,83,768,,,1762.125,1
0.0,428,,1727.0,73624.0,1.0,,1152,0,428,83,768,,,1727,1
0.0,428,,1741.125,73624.0,1.0,,1152,0,428,82,768,,,1741.125,1
78.0,348,,1292.0,73624.0,1.0,,1136,0,348,83,768,,,1292,1
52.8,300,,1331.5,73624.0,1.0,,1136,8.8,300,83,768,,,1331.5,1
77.6,420,,1800.0,73624.0,1.0,,1152,11.4,420,83,768,,,1800,1
0.0,420,,1749.0,73624.0,1.0,,1168,11.3,420,82,768,,,1749,1
0.0,428,,1754.25,73624.0,1.0,,1168,11.4,428,83,768,,,1754.25,1
0.0,420,,1767.5,73624.0,1.0,,1168,11.4,420,83,768,,,1767.5,1
0.0,420,,1763.5,73624.0,1.0,,1168,0,420,83,768,,,1763.5,1
0.0,428,,1729.625,73624.0,1.0,,1168,11.5,428,83,768,,,1729.625,1
0.0,420,,1778.125,73630.0,1.0,,1168,11.4,420,83,768,,,1778.125,1
0.0,420,,1750.25,73630.0,1.0,,1168,0,420,83,768,,,1750.25,1
22.8,428,,1760.75,73630.0,1.0,,1168,11.5,428,83,768,,,1760.75,1
84.0,408,,1736.0,73630.0,1.0,,1168,11.2,408,83,768,,,1736,1
54.8,328,,1444.0,73630.0,1.0,,1136,9.5,328,83,768,,,1444,1
55.2,300,,1341.5,73630.0,1.0,,1136,8.8,300,83,768,,,1341.5,1
58.0,300,,1338.5,73630.0,1.0,,1136,8.6,300,82,768,,,1338.5,1
0.0,148,,756.125,73630.0,1.0,,1168,0,148,82,768,,,756.125,1
0.0,128,,738.0,73630.0,1.0,,1168,0,128,83,776,,,738,1
0.0,108,,646.875,73630.0,1.0,,1152,0,108,82,768,,,646.875,1
0.0,108,,650.5,73630.0,1.0,,1152,0,108,82,768,,,650.5,1
0.0,108,,648.0,73630.0,1.0,,1152,0,108,82,768,,,648,1
0.0,108,,651.875,73636.0,1.0,,1152,0,108,82,776,,,651.875,1
0.0,108,,649.125,73636.0,1.0,,1136,0,108,81,776,,,649.125,1
0.0,108,,646.875,73636.0,1.0,,1136,0,108,81,776,,,646.875,1
0.0,108,,649.5,73636.0,1.0,,1136,0,108,81,768,,,649.5,1
0.0,120,,649.0,73636.0,1.0,,1136,0,120,81,776,,,649,1
0.0,120,,651.0,73636.0,1.0,,1136,0,120,80,776,,,651,1
66.0,400,,1565.5,73636.0,1.0,,1168,0,400,80,744,,,1565.5,1
0.0,448,,1713.125,73636.0,1.0,,1168,11.2,448,81,744,,,1713.125,1
0.0,448,,1741.125,73636.0,1.0,,1168,0,448,81,744,,,1741.125,1
0.0,428,,1728.375,73636.0,1.0,,1168,11.1,428,82,744,,,1728.375,1
0.0,440,,1734.75,73636.0,1.0,,1168,11.3,440,82,744,,,1734.75,1
0.0,440,,1730.875,73636.0,1.0,,1168,0,440,82,744,,,1730.875,1
0.0,428,,1720.0,73642.0,1.0,,1168,11.2,428,82,744,,,1720,1
0.0,428,,1745.0,73642.0,1.0,,1168,11.3,428,82,744,,,1745,1
0.0,428,,1759.5,73642.0,1.0,,1168,11.3,428,82,744,,,1759.5,1
47.2,228,,1252.0,73642.0,1.0,,1136,0,228,82,744,,,1252,1
61.6,340,,1428.125,73642.0,1.0,,1136,9.3,340,83,744,,,1428.125,1
55.6,320,,1360.125,73642.0,1.0,,1136,8.8,320,82,744,,,1360.125,1
56.0,288,,1395.875,73642.0,1.0,,1136,8.8,288,82,744,,,1395.875,1
0.0,428,,1712.0,73642.0,1.0,,1168,0,428,83,744,,,1712,1
0.0,428,,1764.75,73642.0,1.0,,1168,0,428,83,744,,,1764.75,1
0.0,428,,1727.0,73642.0,1.0,,1168,11.4,428,83,744,,,1727,1
0.0,428,,1749.0,73642.0,1.0,,1168,11.5,428,82,744,,,1749,1
0.0,428,,1772.75,73642.0,1.0,,1168,11.3,428,83,744,,,1772.75,1
0.0,428,,1767.5,73648.0,1.0,,1168,11.5,428,83,744,,,1767.5,1
0.0,428,,1747.625,73648.0,1.0,,1184,11.4,428,83,744,,,1747.625,1
0.0,428,,1760.75,73648.0,1.0,,1184,11.6,428,83,744,,,1760.75,1
0.0,420,,1712.0,73648.0,1.0,,1184,0,420,83,744,,,1712,1
0.0,420,,1774.125,73648.0,1.0,,1184,11.4,420,82,744,,,1774.125,1
0.0,420,,1764.75,73648.0,1.0,,1184,11.3,420,83,744,,,1764.75,1
0.0,408,,1729.625,73648.0,1.0,,1184,11.1,408,83,816,,,1729.625,1
0.0,428,,1742.5,73648.0,1.0,,1184,11.4,428,83,784,,,1742.5,1
56.4,328,,1456.5,73648.0,1.0,,1152,0,328,83,784,,,1456.5,1
42.8,260,,1167.625,73648.0,1.0,,1136,7.7,260,83,784,,,1167.625,1
0.0,428,,1767.5,73648.0,1.0,,1184,0,428,83,784,,,1767.5,1
0.0,428,,1772.75,73648.0,1.0,,1168,0,428,82,784,,,1772.75,1
0.0,428,,1752.875,73648.0,1.0,,1184,11.4,428,83,784,,,1752.875,1
37.6,220,,1065.25,73654.0,1.0,,1136,0,220,83,784,,,1065.25,1
87.6,400,,1719.5,73654.0,1.0,,1184,0,400,83,784,,,1719.5,1
84.8,420,,1779.5,73654.0,1.0,,1200,11.5,420,83,784,,,1779.5,1
88.4,440,,1805.5,73654.0,1.0,,1184,0,440,82,784,,,1805.5,1
80.0,420,,1655.0,73654.0,1.0,,1168,11.1,420,83,784,,,1655,1
71.2,368,,1563.5,73654.0,1.0,,1152,0,368,83,784,,,1563.5,1
86.8,428,,1795.875,73654.0,1.0,,1184,0,428,82,784,,,1795.875,1
88.4,440,,1826.625,73654.0,1.0,,1184,11.8,440,82,784,,,1826.625,1
87.6,428,,1766.125,73654.0,1.0,,1168,11.6,428,82,784,,,1766.125,1
53.6,280,,1343.0,73654.0,1.0,,1136,8.6,280,83,784,,,1343,1
87.6,440,,1819.5,73654.0,1.0,,1184,0,440,83,784,,,1819.5,1
87.6,428,,1804.125,73700.0,1.0,,1168,0,428,82,784,,,1804.125,1
88.8,428,,1766.125,,1.0,,1168,11.4,428,83,784,,,1766.125,1
50.4,300,,1355.5,73700.0,1.0,,1136,0,300,83,784,,,1355.5,1
81.2,420,,1692.125,73700.0,1.0,,1168,11.1,420,83,784,,,1692.125,1
87.2,428,,1793.125,73700.0,1.0,,1168,0,428,82,784,,,1793.125,1
87.6,428,,1807.0,73700.0,1.0,,1168,0,428,82,784,,,1807,1
88.0,428,,1805.5,73700.0,1.0,,1168,0,428,83,784,,,1805.5,1
55.6,300,,1363.375,73700.0,1.0,,1136,8.6,300,83,784,,,1363.375,1
68.0,340,,1505.125,73700.0,1.0,,1136,9.7,340,83,784,,,1505.125,1
69.6,380,,1499.5,73700.0,1.0,,1152,10.2,380,83,784,,,1499.5,1
81.2,408,,1664.5,73700.0,1.0,,1168,0,408,83,784,,,1664.5,1
86.0,428,,1785.0,73700.0,1.0,,1168,0,428,83,784,,,1785,1
92.0,440,,1849.75,73706.0,1.0,,1168,12,440,83,784,,,1849.75,1
64.4,340,,1426.5,73706.0,1.0,,1136,9.5,340,83,784,,,1426.5,1
86.0,420,,1795.875,73706.0,1.0,,1168,11.5,420,82,784,,,1795.875,1
90.0,440,,1839.5,73706.0,1.0,,1168,0,440,82,784,,,1839.5,1
86.0,428,,1786.25,73706.0,1.0,,1168,11.6,428,83,784,,,1786.25,1
88.4,440,,1812.5,73706.0,1.0,,1168,11.8,440,83,784,,,1812.5,1
66.8,380,,1581.375,73706.0,1.0,,1168,10.5,380,83,784,,,1581.375,1
86.0,420,,1811.125,73706.0,1.0,,1168,11.6,420,83,784,,,1811.125,1
78.0,428,,1644.625,73706.0,1.0,,1168,11,428,82,784,,,1644.625,1
82.4,408,,1746.375,73706.0,1.0,,1168,11.2,408,83,784,,,1746.375,1
86.0,428,,1782.25,73706.0,1.0,,1168,11.6,428,82,784,,,1782.25,1
87.2,428,,1809.75,73706.0,1.0,,1168,11.7,428,83,784,,,1809.75,1
79.6,420,,1733.5,,1.0,,1168,11.4,420,83,784,,,1733.5,1
86.8,428,,1785.0,73712.0,1.0,,1168,11.7,428,83,784,,,1785,1
56.0,324,,1359.375,73712.0,1.0,,1136,9.3,324,84,784,,,1359.375,1
79.6,408,,1718.125,73712.0,1.0,,1168,0,408,83,784,,,1718.125,1
81.6,400,,1697.0,73712.0,1.0,,1168,10.9,400,83,784,,,1697,1
84.0,428,,1762.125,73712.0,1.0,,1168,0,428,83,784,,,1762.125,1
86.8,428,,1808.375,73712.0,1.0,,1168,11.7,428,83,784,,,1808.375,1
74.0,392,,1648.125,73712.0,1.0,,1152,0,392,83,784,,,1648.125,1
80.4,408,,1698.25,73712.0,1.0,,1168,11.1,408,83,784,,,1698.25,1
81.2,404,,1671.0,73712.0,1.0,,1168,10.9,404,83,784,,,1671,1
81.6,412,,1737.25,73712.0,1.0,,1168,0,412,83,784,,,1737.25,1
84.0,412,,1741.125,73712.0,1.0,,1168,11.2,412,83,784,,,1741.125,1
62.4,304,,1308.5,73712.0,1.0,,1136,0,304,84,784,,,1308.5,1
80.0,404,,1663.375,73718.0,1.0,,1168,10.9,404,83,784,,,1663.375,1
81.2,412,,1712.0,73718.0,1.0,,1168,0,412,83,784,,,1712,1
84.0,424,,1737.25,73718.0,1.0,,1168,0,424,83,784,,,1737.25,1
84.4,420,,1772.75,73718.0,1.0,,1168,11.4,420,83,784,,,1772.75,1
52.0,288,,1289.0,73718.0,1.0,,1136,0,288,83,784,,,1289,1
82.8,408,,1717.0,73718.0,1.0,,1168,0,408,83,784,,,1717,1
82.0,408,,1725.75,73718.0,1.0,,1168,11.2,408,83,784,,,1725.75,1
86.8,432,,1772.75,73718.0,1.0,,1168,11.6,432,83,784,,,1772.75,1
87.2,432,,1797.25,73718.0,1.0,,1168,11.7,432,83,784,,,1797.25,1
57.6,288,,1351.5,73718.0,1.0,,1136,8.6,288,83,784,,,1351.5,1
84.4,408,,1728.375,73718.0,1.0,,1168,11.2,408,83,784,,,1728.375,1
85.6,428,,1772.75,73724.0,1.0,,1168,11.5,428,82,784,,27.85,1772.75,1
51.2,288,,1313.625,73724.0,1.0,,1136,8.7,288,82,784,,27.8,1313.625,1
76.8,392,,1628.625,73724.0,1.0,,1152,0,392,83,784,,,1628.625,1
82.4,420,,1742.5,73724.0,1.0,,1168,11.3,420,82,784,,27.85,1742.5,1
50.8,320,,1349.25,73724.0,1.0,,1136,9,320,83,784,,,1349.25,1
53.2,312,,1384.25,73724.0,1.0,,1136,0,312,83,784,,27.8,1384.25,1
65.2,340,,1447.5,73724.0,1.0,,1152,9.5,340,82,784,,,1447.5,1
49.6,324,,1310.75,73724.0,1.0,,1136,0,324,82,784,,27.85,1310.75,1
81.6,424,,1694.5,73724.0,1.0,,1168,11.2,424,82,784,,27.8,1694.5,1
84.4,436,,1755.5,73724.0,1.0,,1168,11.5,436,83,784,,27.85,1755.5,1
54.0,320,,1359.375,73724.0,1.0,,1152,0,320,83,784,,27.8,1359.375,1
80.0,420,,1693.375,73724.0,1.0,,1168,0,420,83,784,,27.85,1693.375,1
81.6,420,,1713.0,73730.0,1.0,,1168,11.2,420,82,784,,27.8,1713,1
63.2,348,,1492.75,73730.0,1.0,,1152,9.7,348,82,784,,27.85,1492.75,1
84.4,432,,1752.875,73730.0,1.0,,1168,11.5,432,82,784,,27.85,1752.875,1
60.0,328,,1413.5,73730.0,1.0,,1152,9.2,328,83,784,,27.8,1413.5,1
78.8,416,,1693.375,73730.0,1.0,,1168,0,416,82,784,,27.85,1693.375,1
64.0,380,,1520.875,73730.0,1.0,,1168,10.4,380,82,784,,27.8,1520.875,1
58.8,320,,1429.0,73730.0,1.0,,1152,0,320,83,784,,,1429,1
73.2,388,,1564.5,73730.0,1.0,,1168,10.4,388,82,784,,27.8,1564.5,1
68.8,320,,1457.5,73730.0,1.0,,1152,9.2,320,83,784,,27.9,1457.5,1
79.6,400,,1686.0,73730.0,1.0,,1168,0,400,82,784,,27.8,1686,1
65.2,320,,1393.375,73730.0,1.0,,1136,9,320,83,784,,27.85,1393.375,1
77.6,400,,1661.0,73730.0,1.0,,1168,0,400,82,784,,27.9,1661,1
73.6,368,,1580.375,73736.0,1.0,,1152,10.1,368,83,784,,27.8,1580.375,1
54.4,268,,1287.625,73736.0,1.0,,1152,8,268,82,784,,27.85,1287.625,1
81.2,408,,1674.0,73736.0,1.0,,1184,10.9,408,82,784,,27.8,1674,1
73.2,384,,1618.0,73736.0,1.0,,1168,10.4,384,83,784,,27.9,1618,1
58.0,316,,1393.375,73736.0,1.0,,1136,9,316,82,784,,27.8,1393.375,1
70.0,368,,1556.125,73736.0,1.0,,1152,10.1,368,82,784,,27.85,1556.125,1
74.8,400,,1638.0,73736.0,1.0,,1184,10.7,400,82,800,,27.85,1638,1
55.2,280,,1292.625,,1.0,,1136,8.3,280,82,800,,27.85,1292.625,1
53.2,320,,1345.375,73736.0,1.0,,1152,0,320,83,800,,27.85,1345.375,1
61.6,308,,1370.5,73736.0,1.0,,1152,8.9,308,82,800,,27.8,1370.5,1
80.8,408,,1719.5,73736.0,1.0,,1168,0,408,82,800,,27.85,1719.5,1
75.2,368,,1556.125,73736.0,1.0,,1168,0,368,82,800,,27.8,1556.125,1
82.8,428,,1722.0,73742.0,1.0,,1168,11.3,428,83,800,,27.9,1722,1
52.0,288,,1306.0,73742.0,1.0,,1136,8.4,288,83,800,,27.8,1306,1
55.2,260,,1299.0,73742.0,1.0,,1136,8,260,83,800,,27.85,1299,1
76.4,400,,1634.375,73742.0,1.0,,1168,0,400,83,800,,27.9,1634.375,1
78.0,400,,1697.0,73742.0,1.0,,1168,0,400,83,800,,27.85,1697,1
83.2,408,,1745.0,73742.0,1.0,,1168,11.2,408,83,800,,27.9,1745,1
82.0,408,,1712.0,73742.0,1.0,,1168,11.1,408,83,800,,27.8,1712,1
37.6,248,,1105.5,73742.0,1.0,,1136,7.6,248,83,800,,27.85,1105.5,1
78.0,408,,1704.5,73742.0,1.0,,1168,0,408,83,800,,27.8,1704.5,1
78.8,408,,1688.5,73742.0,1.0,,1168,11,408,83,800,,27.85,1688.5,1
86.4,428,,1821.0,73742.0,1.0,,1168,0,428,83,800,,27.85,1821,1
86.4,428,,1794.5,73742.0,1.0,,1168,11.7,428,83,800,,27.85,1794.5,1
55.6,308,,1336.875,73748.0,1.0,,1136,9,308,83,800,,27.85,1336.875,1
68.8,340,,1574.0,73748.0,1.0,,1136,9.7,340,83,800,,27.8,1574,1
80.8,408,,1700.75,73748.0,1.0,,1168,11,408,82,800,,27.85,1700.75,1
61.6,340,,1438.625,73748.0,1.0,,1136,9.5,340,83,800,,27.8,1438.625,1
82.4,420,,1714.5,73748.0,1.0,,1168,11.3,420,83,784,,,1714.5,1
53.2,280,,1292.0,73748.0,1.0,,1136,8.4,280,82,784,,,1292,1
82.8,420,,1762.125,73748.0,1.0,,1168,11.5,420,83,800,,27.9,1762.125,1
86.0,428,,1758.125,73748.0,1.0,,1168,0,428,83,800,,,1758.125,1
41.6,260,,1225.0,73748.0,1.0,,1136,7.9,260,83,800,,27.75,1225,1
81.6,408,,1737.25,73748.0,1.0,,1168,11.3,408,83,800,,27.85,1737.25,1
84.8,420,,1764.75,73748.0,1.0,,1168,11.4,420,83,800,,27.8,1764.75,1
83.6,408,,1780.875,73748.0,1.0,,1168,11.5,408,82,800,,27.85,1780.875,1
80.4,420,,1691.0,73754.0,1.0,,1168,0,420,83,768,,27.8,1691,1
86.4,420,,1815.375,73754.0,1.0,,1184,11.6,420,83,768,,,1815.375,1
86.0,428,,1787.0,73754.0,1.0,,1168,11.6,428,83,768,,27.8,1787,1
52.8,268,,1275.75,73754.0,1.0,,1136,0,268,83,768,,27.85,1275.75,1
80.0,408,,1708.0,73754.0,1.0,,1168,11.1,408,82,768,,27.85,1708,1
78.4,400,,1659.75,73754.0,1.0,,1168,0,400,83,768,,27.8,1659.75,1
72.8,348,,1532.75,73754.0,1.0,,1152,9.8,348,83,768,,,1532.75,1
82.0,408,,1720.75,73754.0,1.0,,1168,11.2,408,82,768,,27.85,1720.75,1
84.0,420,,1743.75,73754.0,1.0,,1168,0,420,83,768,,27.9,1743.75,1
55.2,300,,1374.5,73754.0,1.0,,1136,0,300,83,768,,27.8,1374.5,1
77.6,360,,1632.0,73754.0,1.0,,1152,10.2,360,83,768,,27.85,1632,1
63.2,320,,1439.5,73754.0,1.0,,1136,0,320,83,768,,27.85,1439.5,1
